CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H](Nc3cccc(O)c3)CCC[C@@]21C,16.447206020355225,0,0,853,6,29,422,0,0.7184601461011058,False,6,4,3,"Oc1cccc(Br)c1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, [N-]=[N+]=NP(=O)(c1ccccc1)c1ccccc1",CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@H](O)CC=C[C@]12C,zinc;zinc;Not in stock;zinc,{'uspto': 852},"{'expansion_calls': 431, 'reactants_generations': 1471, 'iterations': 100}"
COc1ccccc1C#Cc1ccc([C@H]2[C@@H](C#N)N(C(=O)C3CCC3)[C@H]2CO)cc1,11.833057165145874,0,0,567,6,35,131,0,0.7659601461011059,False,6,5,4,"COc1ccccc1I, C#C[Si](C)(C)C, ClI, CC(C)(C)[Si](Cl)(c1ccccc1)c1ccccc1",N#C[C@@H]1[C@H](c2ccccc2)[C@H](CO)N1C(=O)C1CCC1,zinc;zinc;zinc;zinc;Not in stock,{'uspto': 566},"{'expansion_calls': 436, 'reactants_generations': 642, 'iterations': 100}"
C=C1[C@@H]2CC[C@@H]3C[C@@]2(C[C@@H](O)[C@@]2(O)[C@@H]1C[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C2(C)C)C[C@@]3(C)O,25.298712015151978,0,0,1676,6,96,1179,0,0.7659601461011059,False,6,5,4,"CC(=O)OC(C)=O, CC(=O)OC(C)=O, CC(=O)OC(C)=O, CC(=O)OC(C)=O",C=C1[C@H]2C[C@H](O[C@@H]3O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](O)[C@H](O)[C@H]3O)C(C)(C)[C@@]2(O)[C@H](O)C[C@@]23C[C@@H](CC[C@@H]12)[C@](C)(O)C3,zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1675},"{'expansion_calls': 497, 'reactants_generations': 1061, 'iterations': 100}"
COc1cccc(-c2cc(F)ccc2[C@H]2Cc3nc(N)nc(C)c3C(=NOCC(=O)N(C)C[C@H](O)CO)N2)n1,30.607948303222656,0,0,713,6,21,106,0,0.8372101461011058,False,6,8,7,"CNC[C@H](O)CO, Brc1ccccc1, OCCNCCO, OB(O)c1cccc(Cl)n1, COCc1ccccc1, CC(C)(C)C(N)=O, CCO",Cc1nc(Cl)nc2c1C(=NOCC(=O)O)N[C@@H](c1ccc(F)cc1Br)C2,zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 712},"{'expansion_calls': 608, 'reactants_generations': 3581, 'iterations': 100}"
OCC(Cc1ccccc1)NCc1ccccc1C(F)(F)F,12.26899003982544,1.2197110652923584,1,287,6,20,93,66,0.9976287063411217,True,1,2,2,"O=Cc1ccccc1C(F)(F)F, NC(CO)Cc1ccccc1",,zinc;zinc,{'uspto': 286},"{'expansion_calls': 196, 'reactants_generations': 995, 'iterations': 100}"
C=C(C=O)[C@@H]1CC[C@]2(COC(C)=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,23.164940118789673,0,0,654,6,21,234,0,0.7374999999999999,False,4,4,3,"C1CCOC1, CC(=O)OC(C)=O, CC(C)(C)[Si](C)(C)Cl",C=C(C#N)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,zinc;zinc;Not in stock;zinc,{'uspto': 653},"{'expansion_calls': 420, 'reactants_generations': 1381, 'iterations': 100}"
Nc1cc(F)ccc1NC(=O)c1ccc(NC(=O)Cc2ccc(C(F)(F)F)cc2)cc1,10.36719012260437,2.840428352355957,1,282,6,11,112,82,0.994039853898894,True,2,3,3,"Nc1ccc(F)cc1N, Nc1ccc(C(=O)O)cc1, O=C(Cl)Cc1ccc(C(F)(F)F)cc1",,zinc;zinc;zinc,{'uspto': 281},"{'expansion_calls': 188, 'reactants_generations': 1604, 'iterations': 100}"
CCOc1ccc(/C=C/CN(C)Cc2ccc3c(c2)OCO3)cc1,12.010438203811646,1.647282361984253,1,170,6,15,59,32,0.9976287063411217,True,1,2,2,"C=CCN(C)Cc1ccc2c(c1)OCO2, CCOc1ccc(Br)cc1",,zinc;zinc,{'uspto': 169},"{'expansion_calls': 132, 'reactants_generations': 2053, 'iterations': 100}"
C/C=C\[C@]12CC[C@H](O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,21.252760887145996,0,0,635,6,46,192,0,0.7184601461011058,False,6,4,3,"CCO, CC(=O)OC(C)=O, C=COCC",C/C=C\[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,zinc;zinc;Not in stock;zinc,{'uspto': 634},"{'expansion_calls': 444, 'reactants_generations': 1707, 'iterations': 100}"
CCN(CC)CCNC(=O)c1ccc(NC(=O)c2cccc(S(=O)(=O)Nc3ccc(C)cc3)c2)cc1,7.820981979370117,1.4721951484680176,1,257,6,19,91,82,0.9976287063411217,True,1,2,2,"Cc1ccc(NS(=O)(=O)c2cccc(C(=O)O)c2)cc1, CCN(CC)CCNC(=O)c1ccc(N)cc1",,zinc;zinc,{'uspto': 256},"{'expansion_calls': 171, 'reactants_generations': 627, 'iterations': 100}"
